	-1		
https://www.icinduno.edu.it/primaria-don-milani	0	404	
https://www.icgrossitreviglio.edu.it/infanzia-rodari/	0	200	
https://www.icgrossitreviglio.edu.it/primaria-battisti/	0	200	
https://www.icgrossitreviglio.edu.it/secondaria-grossi/	0	200	
https://www.iclam.it/	0	200	
https://www.icovest1brescia.edu.it/plessi/infanzia-passo-gavia	0	410	
https://www.icovest1brescia.edu.it/plessi/primaria-divisione-acqui	0	410	
https://www.icmonteorfano.edu.it/	0	200	
https://www.icpaladina.edu.it/luoghi?id=952	0	200	
https://www.icsbonvesin.edu.it/pagine/primaria-de-amicis/	0	200	
https://www.icpontesanpietro.edu.it/index.php/primaria/locate	0	301	https://www.icpontesanpietro.edu.it/primaria/locate
https://www.icr.edu.it/scuola-primaria-marco-polo/	0	301	https://www.icr.edu.it/struttura/istituto-comprensivo-statale-antonio-rosmini/scuola-primaria-marco-polo/
https://www.idealauto.it/	0	200	
https://www.icscarpa.edu.it/	0	200	
https://www.idras.com/	0	200	
https://www.idea-rent.it/	0	200	
https://www.idrosee.eu/	60		
https://www.igeapoliambulatoribrescia.it/	0	200	
https://www.iginiomassari.it	0	103	
https://www.idueroccoli.com/	0	200	
https://www.ikea.com/it/it/stores/milano-carugate/	0	200	
https://www.ikea.com/it/it/stores/milano-corsico/	0	200	
https://www.iksen.it/	0	301	https://www.iksen.it/it/
https://www.il-bambino-gesu.com/	0	200	
https://www.ilcamminoprodottibiologici.it/	0	403	
https://www.ilcavaliere.bio/	6		
https://www.ilbagnolo.it/	0	200	
https://www.ilcentrale.net/	0	200	
https://www.ilcolombaro.com	0	301	https://www.ilcolombaro.com/en/
https://www.ildiavololacquasanta.it	0	200	
https://www.ilfioredizucca.it/	0	200	
https://www.ilfungobio.it/	0	200	
https://www.ilgigante.net/cerca-punto-vendita/risultato-ricerca-punti-vendita/scheda-punto-vendita/?punto=63	0	301	https://ilgigante.net/cerca-punto-vendita/risultato-ricerca-punti-vendita/scheda-punto-vendita/?punto=63
https://www.ilgiornale.it/news/scultura-danza-quartiere-fiera.html	0	405	
https://www.ideasalute.org/	0	301	https://ideasalute.org/
https://www.ilpapis.com/	0	200	
https://www.ilpuntodizane.com/	0	403	
https://www.ilgigantecentricommerciali.it/it/castano	0	404	
https://www.icspoloovest.edu.it/plessi/infanzia-arcobaleno	28		
https://www.ilgiorno.it/rho/cronaca/garbagnate-bariana-proteste-1.3644813	0	301	https://www.ilgiorno.it/archivio/garbagnate-bariana-proteste-d27dd631
https://www.ilregnodelcinema.com/multisalawiz/	0	302	/generic/landing.php
https://www.ilregnodelcinema.com/multisalaportanova/	0	200	
https://www.ilregnodelcinema.com/multisalaoz/	0	200	
https://www.ilsalumaiodimontenapoleone.it/	0	200	
https://www.ilsalumaiodimontenapoleone.it/caf%C3%A9-bistrot-gallery	0	200	
https://www.ilregnodelcinema.com/sociale/	0	200	
https://www.ilrivale.it/	0	301	https://ilrivale.it/
https://www.ilregnodelcinema.com/moretto/	0	200	
https://www.ilsocialclub.com/	0	200	
https://www.ilsantellone.it/	0	200	
https://www.immobiliarecasanova.com	0	200	
https://www.imbutiturapbl.it/	0	200	
https://www.improntabirraia.it	6		
https://www.imp-pasotti.it/	0	200	
https://www.impresadipuliziebresciana.it/	0	200	
https://www.iltoscanosulzano.it/?lang=it	0	200	
https://www.incisionizanelli.it/	0	200	
https://www.inas.it/	0	200	
https://www.infactorylab.com	0	301	https://infactorylab.com/
https://www.ingalera.it	0	200	
https://www.insmercato.it/	0	200	
https://www.indicepa.gov.it/ipa-portale/consultazione/indirizzo-sede/ricerca-ente/elenco-unita-organizzative/53J7C3/uo/scheda-area-organizzativa-omogenea/A858775	0	200	
https://www.instagram.com/dalpiasarot/	0	302	https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fdalpiasarot%2F&is_from_rle
https://www.instagram.com/liam.onemore/	0	302	https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fliam.onemore%2F&is_from_rle
https://www.insmercato.it/punti-vendita/citta-vailate/	0	200	
https://www.integratoripoint.com/	0	200	
https://www.intensamentecoccolati.com	0	301	https://intensamentecoccolati.com/
https://www.internationalsirmione.com/en/hotel-alfieri-sirmione/	0	200	
https://www.infermenta.it	0	200	
https://www.intesegrafiche.it/	0	200	
https://www.inxpect.com/en/	0	200	
https://www.insubriageo.it/	0	200	
https://www.internationalkartindoormoniga.it/	0	200	
https://www.iper.it/lonato	0	301	/punti-vendita/lonato/
https://www.iper.it/parafarmacia-lonato/iper-farma.htm	0	301	/servizi/salute/iper-farma/
https://www.iperceramica.it/it/ita/negozi/pavimenti-parquet-arredo-bagno-sanitari-legnano	0	301	https://www.iperceramica.it/it/ita/negozi/iperceramica-varese-castellanza
https://www.iperceramica.it/	0	200	
https://www.iphonedude.it	0	103	
https://www.iperal.it/IL-MONDO-IPERAL/Territorio/Provincia-di-COMO/Como	0	404	
https://www.iperal.it	0	200	
https://www.iseobike.com/	0	200	
https://www.iseodental.it/	0	200	
https://www.iperuvià.com	0	301	https://xn--iperuvi-fwa.com/
https://www.ishue.it/	0	200	
https://www.iseolagohotel.it/	0	200	
https://www.isocontrolli.it/	0	200	
https://www.irossidicigole.it	0	200	
https://www.isoladeitesori.it/store/busto-arsizio-va-corso-sempione-194-1-81724.html	0	200	
https://www.isoladeitesori.it/store/caravaggio-bg-via-mozzanica-89543.html	0	200	
https://www.islandfunvillage.it/	0	200	
https://www.istitutomusicaleradaelli.it	6		
https://www.istitutodonadoni.edu.it/luogo/sede-largo-colle-aperto/	0	404	
https://www.istitutotumori.mi.it/amedeo-lab	0	404	
https://www.italmark.it/puntivendita/italmark-azzano-mella-via-niga-60/	0	200	
https://www.istitutomantegna.edu.it/	0	200	
https://www.italmark.it/puntivendita/italmark-bedizzole-via-benaco-115/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-piazza-vittoria/	0	200	
https://www.italmark.it/puntivendita/italmark-bagnolo-mella-viale-stazione-24/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-via-albertano-da-brescia-5/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-via-cefalonia-77/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-via-don-vender-18/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-via-vivanti-31/	0	200	
https://www.italmark.it/puntivendita/italmark-brescia-viale-sant-eufemia-108e/	0	200	
https://www.italmark.it/puntivendita/italmark-capriolo-via-delle-ninfee-6-8/	0	200	
https://www.italmark.it/puntivendita/italmark-carpenedolo-via-pozzi-5/	0	200	
https://www.italmark.it/puntivendita/italmark-desenzano-del-garda-via-marconi-126/	0	200	
https://www.italmark.it/puntivendita/italmark-chiari-via-brescia-31/	0	200	
https://www.italmark.it/puntivendita/italmark-ghedi-via-papa-giovanni-xxiii-30/	0	200	
https://www.italmark.it/puntivendita/italmark-gussago-via-richiedei-59/	0	200	
https://www.italmark.it/puntivendita/italmark-iseo-via-roma-82a/	0	200	
https://www.italmark.it/puntivendita/italmark-isorella-via-brescia-sp24/	0	200	
https://www.italmark.it/puntivendita/italmark-leno-via-brescia-1a/	0	200	
https://www.italmark.it/puntivendita/italmark-manerbio-via-totti-1/	0	200	
https://www.italmark.it/puntivendita/italmark-moniga-del-garda-via-san-giovanni-32/	0	200	
https://www.italmark.it/puntivendita/italmark-montirone-via-circonvallazione/	0	200	
https://www.italmark.it/puntivendita/italmark-nave-via-don-filippo-bassi-5a/	0	200	
https://www.italmark.it/puntivendita/italmark-orzinuovi-via-adua-35/	0	200	
https://www.italmark.it/puntivendita/italmark-ospitaletto-via-padana-superiore-165/	0	200	
https://www.italmark.it/puntivendita/italmark-palazzolo-sull-oglio-via-monsignor-piccinelli-52/	0	200	
https://www.italmark.it/puntivendita/italmark-palazzolo-sulloglio-2-via-san-pancrazio-14/	0	200	
https://www.italmark.it/puntivendita/italmark-pisogne-via-della-repubblica-1/	0	200	
https://www.italmark.it/puntivendita/italmark-pralboino-via-dante-90/	0	200	
https://www.italmark.it/puntivendita/italmark-roccafranca-via-francesca-nord-2/	0	200	
https://www.italmark.it/puntivendita/italmark-roe-volciano-via-marconi-56/	0	200	
https://www.italmark.it/puntivendita/italmark-salo-2-piazzale-martiri-della-liberta/	0	200	
https://www.italmark.it/puntivendita/italmark-sarezzo-via-petrarca-171/	0	200	
https://www.italmark.it/puntivendita/italmark-sirmione-via-brescia-81/	0	200	
https://www.italmark.it/puntivendita/italmark-sonico-via-nazionale-48/	0	200	
https://www.italmark.it/puntivendita/italmark-verolanuova-via-circonvallazione-29/	0	200	
https://www.italmark.it/puntivendita/italmark-vestone-via-rinaldini-23/	0	200	
https://www.italmark.it/puntivendita/italmark-vobarno-via-chiusure-16/	0	200	
https://www.itiscastelli.it/	0	200	
https://www.italmark.it/puntivendita/italmark-villanuova-sul-clisi-via-zanardelli-79/	0	200	
https://www.ittrio.com/	0	200	
https://www.iutabistrot.com/	0	302	http://ww16.iutabistrot.com/?sub1=20251105-2335-166e-918d-e6aa2383f027
https://www.ivars.it	0	302	/it/
https://www.kanjimilano.it/	60		
https://www.jazzcafe.it/	0	301	https://jazzcafe.it/
https://www.kasanova.com/it/	0	308	https://www.kasanova.com/it
https://www.kfc.it/	0	200	
https://www.kisenbusto.com/	0	403	
https://www.kas.de/de/web/villalacollina	0	200	
https://www.koaladelizie.it	6		
https://www.korallohotelborno.it/	6		
https://www.la-pernice.it/	7		
https://www.lab-e.it/torrente-agna-vobarno/	60		
https://www.labaraccapassotonale.com/	0	200	
https://www.labellaginapizza.com/	0	301	https://expireddomains.com/domain/labellaginapizza.com
https://www.l-agricola.com/	0	200	
https://www.labellealliance.it	0	200	
https://www.lacalchera.it/	6		
https://www.labrace.it	0	301	https://labrace.it/
https://www.lacasadeglienigmi.com/	0	200	
https://www.lacampagnolainduno.it	0	200	
https://www.labevera.it	0	200	
https://www.lacasadeldolcebarone.it/	6		
https://www.lacicalaarredamenti.it	0	200	
https://www.lacollinadimatilde.it/	0	200	
https://www.lacasupola.it	0	200	
https://www.lacorteantica.com/	60		
https://www.lacriolda.com/	0	200	
https://www.laciclofficina.com/	0	200	
https://www.ladolcevita-sirmione.it/	0	200	
https://www.jw.org/	28		
https://www.lacornicesulgarda.com/	0	200	
https://www.lafeltrinelli.it/	0	503	
https://www.lafeltrinelli.it/fcom/it/home/pages/puntivendita/negozi/trova/lombardia/la-Feltrinelli-Librerie-Milano-XXIIMarzo.html	0	503	
https://www.lafeltrinelli.it/punto-vendita/milano/ms-milano-duomo/572	0	503	
https://www.lafontehotelfranciacorta.it/	0	200	
https://www.lafocacceria.com	0	200	
https://www.lafabbricadeisapori.it/fabbrica-dei-sapori-castellanza-wok/	0	200	
https://www.laghettidiravenola.com/	6		
https://www.laforra.com/	60		
https://www.lafarmacia.it/	0	200	
https://www.lagrandequiete.com	0	200	
https://www.lagoidroglampingboutique.com/	0	302	https://www.lagoidroglampingboutique.com/en/
https://www.lagoidroglampingboutique.com/en/Restaurant-Idro-Bistrot/	0	200	
https://www.lakegardahostel.com/	0	200	
https://www.lamadonninaristorante.it/	0	200	
https://www.lagovacanze.com/	0	200	
https://www.lamongolfiera.brescia.it/	0	301	https://lamongolfiera.brescia.it/
https://www.lalocandadicomo.it	0	301	https://lalocandadicomo.it/
https://www.lanuovapergolalegnano.it/	6		
https://www.lapiadineria.com/	0	403	
https://www.lapiario.com	0	403	
https://www.lanostra.it/vacanze-cosa-visitare/chiesa-di-san-benedetto-limone-sul-garda/	0	200	
https://www.lapievedipisogne.it/	6		
https://www.lanostracasaincentro.it	0	200	
https://www.lanaturopatia.com/	0	200	
https://www.laquieteparkhotel.it/	0	301	https://www.laquieteparkhotel.it/it-it/
https://www.larocchettacaffe.it/	0	200	
https://www.laroccacamp.it/	0	200	
https://www.lasergame-brescia.com/	0	301	https://lasergame-brescia.com/
https://www.lasaponaria.it/biostorie-milano	0	200	
https://www.laprecisa3c.it/	0	200	
https://www.lasperanzina.it/	0	200	
https://www.latanadellorsopontedilegno.it/hotel-spa-centro-benessere	0	301	https://www.latanadellorsopontedilegno.it/it/hotel-spa-centro-benessere
https://www.latavernadellago.it/	0	200	
https://www.lasvegasbyplaypark.com/sala/lipomo	0	301	https://www.lasvegasbyplaypark.com/sala/lipomo/
https://www.laroccadirodengo.it/	0	200	
https://www.latteriasanfedele.com	0	200	
https://www.lauto.it	0	200	
https://www.lavalsabbina.it/	0	302	https://www.bancavalsabbina.com
https://www.lavalsabbina.it/pagine/dove/filiali.php?id=32	0	302	https://www.bancavalsabbina.com
https://www.latecnicabrescia.it/	0	200	
https://www.lavandadellago.it/it/punti-vendita/	0	200	
https://www.lavecchiavarese.it	0	200	
https://www.lavasciuga.net/	0	200	
https://www.lavilladellago.com	0	200	
https://www.lavecchiascuolarovato.it/	0	301	https://lavecchiascuolarovato.it/
https://www.lecantorie.com/	0	302	/it/
https://www.latteriaturnaria.it/	0	200	
https://www.lecampagnole.it/	0	200	
https://www.lazzarivini.it/	0	200	
https://www.lecantorie.com/it/	0	200	
https://www.leccomilano.it	0	200	
https://www.lecavedelceppo.it/it_it/index/	0	200	
https://www.legami.com/it_it/boutique/?storeid=00014	0	301	/it-it/boutique/?storeid=00014
https://www.lecasedeibaff.com	0	200	
https://www.legnano9.it	0	200	
https://www.leitz.org/	0	307	https://www.leitz.org/de/
https://www.leonifratelli.it	0	200	
https://www.lenotel.it/	0	200	
https://www.leroymerlin.it/	0	403	
https://www.lerisorgive.com/	0	200	
https://www.legnamigalli.it/azienda.php	0	301	https://www.legnamigalli.it/progettazione-e-realizzazione-case-in-legno-orzinuovi-brescia/
https://www.libreriagiuridicabrescia.com/	0	200	
https://www.levele.info/	0	301	https://levele.info/
https://www.liberini.it/	0	200	
https://www.liberinicarni.it/	0	200	
https://www.libreriantigone.com/	0	403	
https://www.liceocopernicobrescia.edu.it/	0	200	
https://www.librerialafenice.it/	0	200	
https://www.liceogiannibrera.it/	0	200	
https://www.liceoguidocarli.eu/	0	200	
https://www.lidl.it	0	200	
https://www.licinsi.com/	0	200	
https://www.lidl.it/cps/rde/www_lidl_it	0	404	
https://www.lidl.it/	0	200	
https://www.lidocolico.it/	0	403	
https://www.lidl.it/it/index.htm	0	404	
https://www.lidl.it/s/it-IT/ricerca-punto-vendita/gavardo-bs/via-orsolina-avanzi-27/	0	301	https://www.lidl.it/s/it-IT/ricerca-negozio/gavardo-bs/via-orsolina-avanzi-27/
https://www.lidl.it/s/it-IT/ricerca-negozio/busto-arsizio-va/via-magenta-54/	0	200	
https://www.lidohotel.com/	0	200	
https://www.limonebikerental.it/	0	200	
https://www.lineametal.it/	0	200	
https://www.limonextreme.com/	0	200	
https://www.liquorificioaltavallecamonica.it/	0	301	http://www.liquorificiotevini.it/
https://www.lineatende.it/	0	302	https://www.lineatende.it/coming-soon/
https://www.lively.it/punti-vendita/livelyvacavour/	0	200	
https://www.livingalzate.it	0	200	
https://www.lloabenatural.com	0	302	http://ww25.lloabenatural.com/?subid1=20251105-2335-484c-a770-354a2c98b646
https://www.lloydsfarmacia.it/	6		
https://www.littlengland.it/	0	200	
https://www.localweb.it/	0	200	
https://www.locandacavallino.com/	6		
https://www.lmblog.it/2016/03/cascina-panigadi/	0	200	
https://www.liveclub.it	0	200	
https://www.locandadelpesco.it/	0	301	https://locandadelpesco.it/
https://www.lombardiabeniculturali.it/architetture/schede/1r010-00003/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/1r090-00066/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/BS270-00224/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/BS280-00488/	0	200	
https://www.limonaiagarda.com/	28		
https://www.locandadegliartistifranciacorta.com/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO250-00546/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO250-00615/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO250-00616/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO250-00659/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/BS280-00492/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/BS280-00494/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO190-00058/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00115/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00223	0	301	https://www.lombardiabeniculturali.it/architetture/schede/CO260-00223/
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00228	0	301	https://www.lombardiabeniculturali.it/architetture/schede/CO260-00228/
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00256/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00230/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/CO260-00257/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/LMD80-00418/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/LMD80-00999/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI050-00272/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-00450	0	301	https://www.lombardiabeniculturali.it/architetture/schede/MI100-00450/
https://www.lombardiabeniculturali.it/architetture/schede/MI100-00452/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-01097/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03069/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03070/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03099/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03100/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03411/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03434/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-03433/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-05112/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-05454/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-05784/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-05949/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-05950/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-06004/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-06718/?hid=6.253	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-06052/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-07269/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-07920/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v010-00037/	0	200	
https://www.lombardiabeniculturali.it/architetture/schede/MI100-10151/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v010-00081/	0	200	
https://www.lombardiabeniculturali.it/archivi/soggetti-produttori/ente/MIDB000F6F/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00001/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00002/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v010-00102/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v010-00100/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00005/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00006/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00004/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00003/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00007/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00009/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00011/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00008/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00014	0	301	https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00014/
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00012/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00013/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00016/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00017	0	301	https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00017/
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00019/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00018/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00020/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00097	0	301	https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00097/
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00131/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00132/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00031/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00142/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00143/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00140/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00141/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00144/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00146/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00145/	0	200	
https://www.lombardiabeniculturali.it/opere-arte/schede/1v020-00147/	0	200	
https://www.lordgunbicycles.com/	0	200	
https://www.lorenzoni.it/	0	302	/2k20/
https://www.loroverdebustoarsizio.com	0	200	
https://www.lospicchio.eu	0	200	
https://www.lubebrescia.it/brescia-via-triumplina/	0	200	
https://www.lorenzovieri.com	0	200	
https://www.lucefin.com/it/aziende/comet-acciai	0	301	https://lucefin.com/it/aziende/comet-acciai
https://www.lunabici.it/	0	200	
https://www.lunardi.bs.it/istituto	0	404	
https://www.lungolinea.com/	0	200	
https://www.lush.com/it/it/shops/lush-b.aires?id=LUSH025	0	403	
https://www.luppoletocamuno.it/	0	301	https://luppoletocamuno.it/
https://www.lush.com/it/it/shops/lush-cosmetics-milano-arese?id=IT076	0	403	
https://www.lussignoliassociati.it/	6		
https://www.machacafe.it/	0	200	
https://www.losteriah2o.it/	0	301	https://www.losteria-moniga.it/
https://www.maestrellirettifiche.it/	0	200	
https://www.macchinedimisura-cmm.com/	0	200	
https://www.magazzinodelparrucchiere.it/	0	200	
https://www.magazzino47.org/	0	200	
https://www.maisondoro.it/	0	200	
https://www.makwheels.it/	0	200	
https://www.malpensa24.it/panorama-marchirolo-artista-chiesa-san-paolo/	0	403	
https://www.mamabistrot.it/	0	200	
https://www.malpensainn.it/	0	200	
https://www.ludoverse.it	0	200	
https://www.manaflaskbrescia.com	0	200	
https://www.mammaristorante.it/	0	200	
https://www.mandolini.it/sede/concessionaria-audi	0	301	https://www.gruppobossoni.it/contatti/mandolini-auto-s-p-a-audi
https://www.makaiuramakeria.it/	0	200	
https://www.maneggionline.it/maneggio/scheda/Brescia-Montichiari/Asd-Circolo-Ippico-L-Eden/1419	0	200	
https://www.mangano.com/	60		
https://www.manelli.it/	0	200	
https://www.manivaspa.it	0	200	
https://www.manivaski.it	0	200	
https://www.manpower.it/	0	200	
https://www.marantatorneria.it/	0	200	
https://www.mapcucine.it	0	200	
https://www.manuelbike.it/	0	302	https://www.manuelbike.it/it
https://www.mariamarinoni.com	0	200	
https://www.martignonisrl.it/volkswagen/sedi/sede-di-san-vittore-olona/	0	301	https://martignonisrl.it/volkswagen/sedi/sede-di-san-vittore-olona/
https://www.marsetti.it	0	200	
https://www.marelet.it/	0	200	
https://www.martalar.it/	0	200	
https://www.martiss.it/	0	200	
https://www.marzialemassimoservices.com/	0	301	https://marzialeservices.com/
https://www.masalarsrl.it/	0	403	
https://www.materassiematerassicomo.it	0	200	
https://www.marzocchisrl.it/	0	200	
https://www.mcdonalds.it/ristorante/lombardia/brescia/brescia-campogrande	92		
https://www.mcdonalds.it/ristorante/lombardia/brescia/edolo	92		
https://www.maternasanlorenzo.it/	0	200	
https://www.mcdonalds.it/ristorante/lombardia/brescia/roncadelle-mall	92		
https://www.mcdonalds.it/ristorante/lombardia/milano/busto-garolfo	92		
https://www.mcdonalds.it/ristorante/lombardia/milano/milano-stazione-porta-garibaldi	92		
https://www.marzoilpasticcere.it/	0	200	
https://www.mdspa.it/punti-vendita/Lombardia/MI-Milano/153-Nerviano	0	301	https://www.mdspa.it/punti-vendita/Lombardia/MI-Milano/153-Nerviano/
https://www.mediaworld.it/	0	403	
https://www.mediaworld.it/it/store/-2117	0	403	
https://www.mdspa.it/punti-vendita/194-Busto-Arsizio/	0	200	
https://www.mediaworld.it/negozi/gallarate	0	403	
https://www.mediaworld.it/negozi/varese	0	403	
https://www.meccanicacasari.it/	0	200	
https://www.medicodentista.it/	0	200	
https://www.meravigliaegidio.it	6		
https://www.memamilano.it	0	200	
https://www.mercatinousatobimbi.com/	0	200	
https://www.merlatabloommilano.com	0	200	
https://www.mercatinobrianza.it/	0	200	
https://www.medialink-italia.it/	0	200	
https://www.metalferspa.it/	0	200	
https://www.meteogarda.it/sirmione/	0	200	
https://www.metallurgicabresciana.it/	0	200	
https://www.metropark.it/content/metropark/it/parcheggi/parcheggi-per-regione/lombardia/parcheggio-di-gallarate.html	0	301	https://www.fspark.it/content/metropark/it/parcheggi/parcheggi-per-regione/lombardia/parcheggio-di-gallarate.html
https://www.metropark.it/content/metropark/it/parcheggi/parcheggi-per-regione/lombardia/parcheggio-di-varese.html	0	301	https://www.fspark.it/content/metropark/it/parcheggi/parcheggi-per-regione/lombardia/parcheggio-di-varese.html
https://www.mevar.it/	0	200	
https://www.micoterapianews.com/	0	301	https://micoterapianews.com/
https://www.mg.marposs.com/	0	200	
https://www.migliobike.com/	0	200	
https://www.micramenitalia.it/	0	200	
https://www.migross.it/	0	200	
https://www.migross.it/punti-vendita/superstore-castenedolo	0	200	
https://www.meze-milano.it/	0	200	
https://www.milanocittastato.it/milano/il-monumento-piu-brutto-di-milano/	0	200	
https://www.milanosport.it/impianto/15/cozzi/27/	0	200	
https://www.mingardibiciclette.it/	0	403	
https://www.milanosport.it/impianto/26/saini/77/	0	200	
https://www.mediobancapremier.com/public/header/dove-siamo/lombardia/brescia	0	200	
https://www.milesisrl.it/	0	200	
https://www.minoiawebstore.com	0	200	
https://www.miralago.it/	0	200	
https://www.miralago.net/	0	200	
https://www.mirabellafranciacorta.it/	0	301	https://mirabellafranciacorta.it/
https://www.mistralhotels.it/	0	301	https://mistralhotels.it/
https://www.minigolfsaronno.it/elenco-giochi/	0	200	
https://www.mogliaconfezioni.com	0	200	
https://www.mixmarkt.eu/it/home/supermercati/11953/	0	301	https://mixmarkt.it/
https://www.mondadoristore.it/negozi/punti-vendita/-/1011/	0	403	
https://www.mks-kite.com/	0	200	
https://www.mondadoristore.it/negozi/punti-vendita/Mondadori-Duomo/38302/	0	403	
https://www.mondadoristore.it/negozi/punti-vendita/Mondadori-Megastore-Arese/1879/	0	403	
https://www.mokartcomo.it	0	301	https://kartandgo.it/
https://www.mokha.it	0	200	
https://www.montedragone.it/	0	200	
https://www.monteisolabici.it/	0	200	
https://www.montichiarimusei.it/en/museum/bergomi-museum/	0	200	
https://www.montepora.com/	0	200	
https://www.montichiarimusei.it/pieghevole_musei.pdf	0	404	
https://www.monticlaris.it/	0	200	
https://www.montonale.it	0	200	
https://www.montura.it/en/alpstation_store/alpstation/alpstation-brescia.php	0	400	
https://www.montecicogna.it/	0	301	https://montecicogna.it/
